"age","workclass","fnlwgt","education","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country"
38,"Private",240467,"Masters","Never-married","Exec-managerial","Unmarried","Black","Female",0,0,35,"United-States"
39,"Private",177154,"Bachelors","Married-civ-spouse","Sales","Husband","White","Male",15024,0,50,"United-States"
41,"Private",169104,"Bachelors","Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,0,40,
61,"Private",141745,"HS-grad","Divorced","Other-service","Not-in-family","Black","Female",0,0,40,"United-States"
47,"Private",359461,"Bachelors","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
35,"Private",109351,"Bachelors","Never-married","Sales","Not-in-family","White","Female",8614,0,45,"United-States"
58,"Private",183810,"Some-college","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
40,"Private",175398,"Assoc-voc","Divorced","Prof-specialty","Not-in-family","White","Female",0,0,20,"United-States"
56,"Self-emp-not-inc",53366,"11th","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,20,"United-States"
32,"Local-gov",112650,"HS-grad","Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States"
60,"Local-gov",48788,"Bachelors","Separated","Prof-specialty","Unmarried","White","Female",5455,0,55,"United-States"
37,"Private",73471,"Bachelors","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1887,47,"United-States"
19,"Private",311974,"1st-4th","Never-married","Machine-op-inspct","Other-relative","White","Male",0,0,40,"Mexico"
49,"Self-emp-not-inc",48495,"HS-grad","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States"
22,"Private",228306,"Some-college","Married-AF-spouse","Other-service","Wife","White","Female",0,0,40,"United-States"
20,"Private",155775,"HS-grad","Never-married","Craft-repair","Own-child","White","Male",0,0,30,"United-States"
42,"Federal-gov",460214,"Some-college","Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States"
64,,267198,"Prof-school","Married-civ-spouse",,"Husband","White","Male",0,0,16,"United-States"
43,"Self-emp-not-inc",101534,"Some-college","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1902,15,"United-States"
36,"Local-gov",103886,"Some-college","Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,50,"United-States"
62,"Private",244087,"Doctorate","Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,50,"United-States"
23,"Private",57898,"Some-college","Never-married","Farming-fishing","Not-in-family","White","Male",0,0,30,"United-States"
23,"Private",215115,"Bachelors","Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States"
38,"Federal-gov",207066,"HS-grad","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,42,"United-States"
68,,108683,"Some-college","Married-civ-spouse",,"Wife","White","Female",0,0,12,"United-States"
47,"Private",293623,"11th","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Dominican-Republic"
20,"Private",37783,"Some-college","Never-married","Other-service","Not-in-family","White","Female",0,0,25,"United-States"
17,"Private",132680,"10th","Never-married","Other-service","Own-child","White","Female",0,1602,10,"United-States"
33,"Private",31449,"Assoc-acdm","Divorced","Machine-op-inspct","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"United-States"
38,"State-gov",462832,"Some-college","Married-civ-spouse","Exec-managerial","Wife","Black","Female",0,0,40,"Trinadad&Tobago"
35,"Private",108140,"Bachelors","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
19,"Private",39756,"Some-college","Never-married","Other-service","Own-child","White","Female",0,0,15,"United-States"
24,"Private",214542,"Some-college","Never-married","Craft-repair","Own-child","White","Male",0,0,60,"Canada"
31,"Private",342019,"Assoc-acdm","Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States"
27,"Private",401508,"HS-grad","Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States"
23,"Private",197666,"Some-college","Never-married","Adm-clerical","Not-in-family","White","Female",0,0,24,"Greece"
36,"Private",218689,"Masters","Married-civ-spouse","Sales","Husband","White","Male",0,1977,50,"United-States"
40,"Private",63745,"Assoc-voc","Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States"
57,"Private",49893,"Masters","Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States"
57,"Federal-gov",310320,"Bachelors","Married-civ-spouse","Tech-support","Husband","White","Male",0,0,48,"United-States"
33,"Private",391114,"HS-grad","Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States"
22,"Private",210781,"Bachelors","Never-married","Adm-clerical","Own-child","White","Female",0,0,35,"United-States"
30,"Private",226396,"HS-grad","Married-civ-spouse","Other-service","Wife","White","Female",0,0,30,"United-States"
35,"Private",283122,"Some-college","Married-civ-spouse","Tech-support","Husband","White","Male",0,0,45,"United-States"
54,"State-gov",137815,"12th","Never-married","Other-service","Own-child","White","Male",4101,0,40,"United-States"
23,"Private",236804,"11th","Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States"
24,"Private",182342,"HS-grad","Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States"
38,"Private",187870,"Prof-school","Married-civ-spouse","Prof-specialty","Husband","White","Male",0,2415,90,"United-States"
37,"Self-emp-not-inc",76855,"Some-college","Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States"
52,"Private",111700,"Some-college","Divorced","Sales","Other-relative","White","Female",0,0,20,"United-States"
23,"Private",250037,"Some-college","Never-married","Farming-fishing","Not-in-family","White","Female",0,0,50,"United-States"
22,"Private",194630,"Bachelors","Never-married","Sales","Not-in-family","White","Male",0,0,45,"United-States"
56,"Self-emp-not-inc",170217,"HS-grad","Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,45,"United-States"
41,"State-gov",100800,"Masters","Divorced","Prof-specialty","Not-in-family","White","Male",0,0,35,"United-States"
29,"Private",375482,"Bachelors","Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"England"
25,"Private",169124,"HS-grad","Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States"
34,"Private",242984,"HS-grad","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1887,45,"United-States"
52,"Private",95128,"Some-college","Divorced","Sales","Not-in-family","White","Male",0,0,50,"United-States"
28,"Private",129460,"Assoc-voc","Married-civ-spouse","Handlers-cleaners","Wife","White","Female",0,0,30,"Ecuador"
61,"Private",81132,"5th-6th","Married-civ-spouse","Handlers-cleaners","Husband","Asian-Pac-Islander","Male",7298,0,40,"Philippines"
29,"Private",368949,"Some-college","Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,
54,"Private",142169,"HS-grad","Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States"
45,"Private",257609,"Bachelors","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
23,"Private",250630,"Bachelors","Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States"
61,"Private",176689,"HS-grad","Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States"
69,"Private",197080,"12th","Married-civ-spouse","Transport-moving","Husband","White","Male",9386,0,60,"United-States"
36,"Private",531055,"HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",0,1902,48,"United-States"
41,"Local-gov",184466,"Masters","Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,38,"United-States"
20,,203353,"Some-college","Never-married",,"Own-child","White","Female",0,0,40,"United-States"
61,"Private",172037,"HS-grad","Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States"
28,"Private",144833,"Some-college","Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States"
42,"Private",345504,"Assoc-voc","Divorced","Adm-clerical","Not-in-family","White","Female",0,0,35,"United-States"
29,"Private",327779,"Some-college","Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,20,"United-States"
41,,213416,"5th-6th","Married-civ-spouse",,"Husband","White","Male",0,0,32,"Mexico"
47,"Private",107460,"HS-grad","Separated","Exec-managerial","Unmarried","White","Female",0,0,37,"United-States"
23,"Private",236994,"HS-grad","Never-married","Sales","Own-child","White","Male",0,0,60,"United-States"
32,"Private",193260,"Some-college","Married-civ-spouse","Machine-op-inspct","Husband","Asian-Pac-Islander","Male",0,0,40,"Philippines"
21,"Private",138816,"HS-grad","Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,20,"United-States"
46,"Private",192894,"7th-8th","Married-civ-spouse","Farming-fishing","Husband","Black","Male",0,0,30,"United-States"
44,"Private",215304,"Bachelors","Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States"
33,"Private",100228,"Some-college","Never-married","Machine-op-inspct","Not-in-family","Black","Male",0,0,40,"United-States"
61,"Self-emp-not-inc",140300,"HS-grad","Never-married","Sales","Not-in-family","White","Female",0,0,44,"United-States"
56,"Private",230039,"7th-8th","Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States"
35,"Private",239409,"10th","Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,50,"United-States"
36,"Private",203717,"HS-grad","Divorced","Craft-repair","Unmarried","White","Male",0,0,40,"United-States"
45,"Private",172274,"Doctorate","Divorced","Prof-specialty","Unmarried","Black","Female",0,3004,35,"United-States"
39,"Private",106347,"HS-grad","Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States"
20,"State-gov",158206,"Assoc-acdm","Never-married","Prof-specialty","Not-in-family","White","Male",0,0,30,"United-States"
40,"Private",223277,"Bachelors","Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,50,"United-States"
47,"Private",46044,"Masters","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
40,"Private",168071,"Assoc-acdm","Divorced","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States"
42,"Local-gov",29075,"Assoc-acdm","Married-civ-spouse","Prof-specialty","Wife","Amer-Indian-Eskimo","Female",0,0,40,"United-States"
41,"Private",29702,"Assoc-voc","Never-married","Craft-repair","Not-in-family","White","Male",0,0,30,"United-States"
64,"Local-gov",31993,"7th-8th","Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,10,"United-States"
42,"Private",153414,"Bachelors","Married-civ-spouse","Sales","Husband","Black","Male",0,0,40,"United-States"
32,"Private",316769,"11th","Never-married","Other-service","Unmarried","Black","Female",0,0,40,"Jamaica"
21,"Private",170456,"Some-college","Never-married","Other-service","Own-child","White","Male",0,0,35,"Italy"
30,"Private",161690,"Assoc-voc","Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States"
54,"Private",77336,"HS-grad","Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
42,"Private",355728,"Assoc-voc","Never-married","Craft-repair","Not-in-family","White","Male",0,0,44,"United-States"
22,,334593,"Some-college","Never-married",,"Not-in-family","White","Male",0,0,40,"United-States"
27,"Local-gov",255237,"Bachelors","Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States"
31,"Private",129775,"Bachelors","Married-civ-spouse","Sales","Husband","White","Male",0,0,65,"United-States"
38,"Private",478346,"HS-grad","Married-civ-spouse","Exec-managerial","Wife","White","Female",7688,0,40,"United-States"
26,"Private",147638,"Bachelors","Never-married","Adm-clerical","Other-relative","Asian-Pac-Islander","Female",0,0,40,"Hong"
31,"Self-emp-not-inc",268482,"9th","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
36,"Private",231082,"Bachelors","Divorced","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States"
21,"Private",187088,"Some-college","Never-married","Adm-clerical","Own-child","Other","Female",0,0,20,"Cuba"
27,"Private",44767,"HS-grad","Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States"
62,"Private",81116,"Some-college","Divorced","Adm-clerical","Not-in-family","White","Male",0,1974,40,"United-States"
20,"Private",334105,"Some-college","Never-married","Other-service","Own-child","White","Female",0,0,10,"United-States"
19,"Local-gov",354104,"HS-grad","Never-married","Adm-clerical","Own-child","White","Male",0,0,35,"United-States"
43,"Local-gov",188280,"Masters","Divorced","Prof-specialty","Unmarried","White","Female",914,0,40,"United-States"
17,"Private",79682,"10th","Never-married","Priv-house-serv","Other-relative","White","Male",0,0,30,"United-States"
45,"Private",294671,"Assoc-voc","Married-civ-spouse","Craft-repair","Husband","White","Male",4386,0,38,"United-States"
30,"Private",340899,"Prof-school","Never-married","Prof-specialty","Not-in-family","White","Male",0,1590,80,"United-States"
54,"Private",144586,"Some-college","Married-civ-spouse","Sales","Wife","White","Female",0,0,40,"United-States"
17,"Private",169155,"12th","Never-married","Other-service","Own-child","White","Male",0,0,35,"United-States"
18,,267399,"12th","Never-married",,"Own-child","White","Female",0,0,12,"United-States"
30,"Private",225231,"Some-college","Divorced","Exec-managerial","Not-in-family","White","Male",8614,0,50,"United-States"
62,"Private",370881,"Assoc-acdm","Widowed","Other-service","Not-in-family","White","Female",0,0,7,"United-States"
55,"Private",141727,"Bachelors","Married-civ-spouse","Adm-clerical","Wife","White","Female",3464,0,40,"United-States"
38,"Private",185848,"Masters","Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,70,"United-States"
50,"Private",175029,"HS-grad","Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States"
34,"Private",228406,"Some-college","Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States"
21,"Private",211391,"Some-college","Never-married","Adm-clerical","Not-in-family","White","Female",0,0,27,"United-States"
44,,248876,"Bachelors","Divorced",,"Not-in-family","White","Male",0,0,50,"United-States"
41,"Private",242586,"HS-grad","Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States"
