"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income","age-bin","P (sex=Female)DT","P (sex=Male)DT","Prediction (sex)DT","P (sex=Female)LR","P (sex=Male)LR","Prediction (sex)LR"
50,"Self-emp-not-inc",176867,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",3781,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.004299954790407178,0.9957000452095929,"Male"
50,"Private",87263,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.002122931905279954,0.99787706809472,"Male"
50,"Private",130780,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","Black","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0011675407900074294,0.9988324592099925,"Male"
50,"Private",63000,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.001856843364466804,0.9981431566355331,"Male"
50,"Private",153931,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55",0.9726027397260274,0.0273972602739726,"Female",0.8022224998119412,0.1977775001880589,"Female"
50,"Private",185354,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,35,"United-States","<=50K","35-55",0.0,1.0,"Male",0.7108839971298568,0.2891160028701433,"Female"
50,"Private",189183,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.011619311740670718,0.9883806882593292,"Male"
50,"Self-emp-inc",240374,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.001013976072209594,0.9989860239277903,"Male"
50,"Federal-gov",299831,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,880,40,"United-States","<=50K","35-55",1.0,0.0,"Female",0.8795208054077396,0.12047919459226049,"Female"
50,"Private",172511,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",2.4498925934590254E-4,0.9997550107406541,"Male"
50,"Private",193871,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55",0.8,0.2,"Female",0.8529790683478965,0.1470209316521035,"Female"
50,"Private",31621,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",2.8788533411142514E-4,0.9997121146658885,"Male"
50,"Private",150876,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,1887,55,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0022573528714070258,0.997742647128593,"Male"
50,"Self-emp-not-inc",198581,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",7.575650599165146E-4,0.9992424349400835,"Male"
50,"Private",113290,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,15,"United-States","<=50K","35-55",0.9991554054054054,8.445945945945946E-4,"Female",0.9993328626272429,6.671373727571543E-4,"Female"
50,"Self-emp-inc",123429,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"Italy",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",7.383416671473802E-4,0.9992616583328526,"Male"
50,"Private",266529,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",4.357076080295561E-4,0.9995642923919704,"Male"
50,"Private",297906,"Some-college",10,"Married-civ-spouse","Sales","Husband","Asian-Pac-Islander","Male",0,0,50,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0019415600301813203,0.9980584399698186,"Male"
50,"Private",44116,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55",0.18181818181818182,0.8181818181818182,"Male",0.4133431726673887,0.5866568273326113,"Male"
50,"Private",321770,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55",0.9726027397260274,0.0273972602739726,"Female",0.7668805449852776,0.23311945501472242,"Female"
50,"Private",275181,"5th-6th",3,"Divorced","Other-service","Not-in-family","White","Male",0,0,37,"Cuba","<=50K","35-55",0.8571428571428571,0.14285714285714285,"Female",0.847400413076732,0.15259958692326808,"Female"
50,"Private",166565,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",4.632164740395556E-4,0.9995367835259603,"Male"
50,"Local-gov",226497,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,52,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",5.388666639092728E-4,0.9994611333360907,"Male"
50,"Local-gov",153064,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",5178,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0036581367793982428,0.9963418632206017,"Male"
50,"State-gov",133014,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.006606597042426837,0.9933934029575732,"Male"
50,"Local-gov",117496,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",7298,0,30,"United-States",">50K","35-55",0.9991554054054054,8.445945945945946E-4,"Female",0.9993562307588281,6.437692411719866E-4,"Female"
50,"Private",410186,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",3.8809613222185867E-4,0.9996119038677782,"Male"
50,"Self-emp-not-inc",30731,"Assoc-voc",11,"Never-married","Other-service","Not-in-family","White","Male",0,0,50,"United-States","<=50K","35-55",0.25,0.75,"Male",0.37094613874485227,0.6290538612551477,"Male"
50,"Self-emp-inc",175070,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",6.806418236730631E-4,0.999319358176327,"Male"
50,"Private",146310,"9th",5,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.001809882870114008,0.998190117129886,"Male"
50,"Local-gov",92486,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",8.197117301047422E-4,0.9991802882698952,"Male"
50,"State-gov",78649,"Some-college",10,"Married-spouse-absent","Adm-clerical","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"United-States","<=50K","35-55",0.75,0.25,"Female",0.8904607800582736,0.10953921994172632,"Female"
50,"Local-gov",157043,"Masters",14,"Divorced","Prof-specialty","Not-in-family","Black","Female",2202,0,30,"United-States","<=50K","35-55",0.9230769230769231,0.07692307692307693,"Female",0.8551983663181522,0.14480163368184787,"Female"
50,"Private",172175,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.001701307556990901,0.9982986924430091,"Male"
50,"Self-emp-not-inc",172281,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,50,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",9.438845947405238E-4,0.9990561154052594,"Male"
50,"Self-emp-not-inc",240612,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,60,"United-States","<=50K","35-55",0.75,0.25,"Female",0.32759307392636655,0.6724069260736334,"Male"
50,"Private",43764,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,50,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.004152757382521258,0.9958472426174788,"Male"
50,"Local-gov",163921,"7th-8th",4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",5.49504130473557E-4,0.9994504958695264,"Male"
50,"Private",145717,"HS-grad",9,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,35,"United-States","<=50K","35-55",1.0,0.0,"Female",0.9776559371826241,0.022344062817375776,"Female"
50,"Self-emp-not-inc",29231,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.001247320704679395,0.9987526792953205,"Male"
50,"Private",123044,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.002238960670147521,0.9977610393298526,"Male"
50,"Local-gov",212685,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.010563503007994043,0.989436496992006,"Male"
50,"Private",279461,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",1.8881619888992947E-4,0.9998111838011101,"Male"
50,"Local-gov",191025,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Female",4650,0,70,"United-States","<=50K","35-55",1.0,0.0,"Female",0.6122406740184262,0.3877593259815738,"Female"
50,"Local-gov",96062,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0017636240855435097,0.9982363759144566,"Male"
50,"Self-emp-inc",201689,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1977,63,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",3.6235402629395225E-5,0.9999637645973706,"Male"
50,"Private",36480,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.006464737865871833,0.9935352621341281,"Male"
50,"Private",116933,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,33,"United-States","<=50K","35-55",0.7,0.3,"Female",0.6907328455555067,0.30926715444449315,"Female"
50,"Private",93730,"10th",6,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",2.6578757603947883E-4,0.9997342124239605,"Male"
50,"Private",178596,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Male",0,1408,50,"United-States","<=50K","35-55",1.0,0.0,"Female",0.29938746641092784,0.700612533589072,"Male"
50,"State-gov",276241,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0018619059031712638,0.9981380940968289,"Male"
50,"Local-gov",100480,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0030640180945178466,0.9969359819054822,"Male"
50,"Private",339954,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",2.4246890728989897E-4,0.9997575310927101,"Male"
50,"Private",117295,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",4.574282854797025E-4,0.9995425717145204,"Male"
50,"Private",213290,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,1887,36,"United-States",">50K","35-55",0.9991554054054054,8.445945945945946E-4,"Female",0.997721399935072,0.002278600064927915,"Female"
50,"Private",95435,"7th-8th",4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1579,65,"Canada","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",1.645180300299919E-4,0.9998354819699701,"Male"
50,"Self-emp-not-inc",196504,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,23,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.006083890849842216,0.9939161091501578,"Male"
50,"Private",146429,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",5.392993991393973E-4,0.9994607006008606,"Male"
50,"Private",222381,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Male",0,0,40,"United-States","<=50K","35-55",0.8947368421052632,0.10526315789473684,"Female",0.8635623772016153,0.13643762279838473,"Female"
50,"Private",301583,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K","35-55",0.75,0.25,"Female",0.2979574412281625,0.7020425587718375,"Male"
50,"Private",196193,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",4.786002876738545E-4,0.9995213997123261,"Male"
50,"Private",182907,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,25,"United-States","<=50K","35-55",0.07142857142857142,0.9285714285714286,"Male",0.157048404222152,0.8429515957778481,"Male"
50,"Private",269095,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55",0.9726027397260274,0.0273972602739726,"Female",0.7784262068460382,0.2215737931539617,"Female"
50,"Self-emp-not-inc",334273,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,8,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0038922865753035995,0.9961077134246964,"Male"
50,"Federal-gov",343014,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.004118858363511012,0.9958811416364889,"Male"
50,"Self-emp-inc",251240,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0010003322376813792,0.9989996677623186,"Male"
50,"Private",176227,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0023808535609413724,0.9976191464390587,"Male"
50,"Private",226497,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,45,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.002072082333205997,0.9979279176667939,"Male"
50,"Private",155574,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.00272119679428973,0.9972788032057103,"Male"
50,"Private",135465,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0020056250123993346,0.9979943749876007,"Male"
50,"Federal-gov",339905,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0013668683664077445,0.9986331316335921,"Male"
50,"Self-emp-inc",190333,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,55,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",6.154879014172081E-4,0.9993845120985828,"Male"
50,"Local-gov",308764,"HS-grad",9,"Widowed","Transport-moving","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55",0.0,1.0,"Male",0.6316402253827431,0.36835977461725683,"Female"
50,"State-gov",238187,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,37,"United-States","<=50K","35-55",0.6,0.4,"Female",0.8207516612969826,0.17924833870301737,"Female"
50,"Private",34067,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0029800789410456556,0.9970199210589543,"Male"
50,"Local-gov",74660,"Some-college",10,"Widowed","Prof-specialty","Unmarried","White","Male",0,0,40,"United-States","<=50K","35-55",0.9637681159420289,0.036231884057971016,"Female",0.9669549504172463,0.033045049582753755,"Female"
