"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income","age-bin","Prediction (income)"
47,"Private",115813,"Assoc-acdm",12,"Separated","Adm-clerical","Unmarried","White","Female",0,0,57,"United-States","<=50K","35-55","<=50K"
47,"Self-emp-not-inc",126500,"7th-8th",4,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"Puerto-Rico","<=50K","35-55",">50K"
47,"Private",24723,"10th",6,"Divorced","Exec-managerial","Not-in-family","Amer-Indian-Eskimo","Female",0,0,45,"United-States","<=50K","35-55","<=50K"
47,"Self-emp-inc",215620,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,55,"United-States",">50K","35-55",">50K"
47,"Local-gov",219632,"Assoc-acdm",12,"Separated","Exec-managerial","Not-in-family","White","Male",0,1408,40,"United-States","<=50K","35-55","<=50K"
47,"Private",33865,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,48,"United-States","<=50K","35-55","<=50K"
47,"Private",176893,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","Black","Male",8614,0,44,"United-States",">50K","35-55",">50K"
47,"Private",209320,"HS-grad",9,"Separated","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",278322,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,40,"United-States",">50K","35-55",">50K"
47,"Local-gov",51579,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,50,"United-States","<=50K","35-55",">50K"
47,"Private",227310,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",104068,"HS-grad",9,"Divorced","Prof-specialty","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"State-gov",108890,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",1831,0,38,"United-States","<=50K","35-55","<=50K"
47,"Local-gov",216657,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,35,"United-States",">50K","35-55","<=50K"
47,"Self-emp-inc",205100,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,38,"Germany","<=50K","35-55","<=50K"
47,"Private",170850,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,48,"United-States","<=50K","35-55",">50K"
47,"Private",187969,"11th",7,"Divorced","Other-service","Not-in-family","White","Female",0,0,38,"United-States","<=50K","35-55","<=50K"
47,"Private",164423,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,43,"United-States","<=50K","35-55","<=50K"
47,"State-gov",160045,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",304857,"Masters",14,"Separated","Tech-support","Not-in-family","White","Male",27828,0,40,"United-States",">50K","35-55",">50K"
47,"Federal-gov",204900,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Wife","Black","Female",0,0,40,"United-States","<=50K","35-55",">50K"
47,"Local-gov",102628,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States",">50K","35-55","<=50K"
47,"Private",420986,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
47,"Self-emp-inc",337050,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",">50K"
47,"Private",70754,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",264052,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,50,"United-States",">50K","35-55",">50K"
47,"Private",278900,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",73394,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,50,"United-States","<=50K","35-55",">50K"
47,"Private",225065,"5th-6th",3,"Separated","Sales","Unmarried","White","Female",0,0,40,"Mexico","<=50K","35-55","<=50K"
47,"Private",583755,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","Black","Male",0,0,40,"United-States",">50K","35-55",">50K"
47,"Private",106255,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",49298,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K","35-55","<=50K"
47,"Private",207207,"HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,0,45,"United-States","<=50K","35-55","<=50K"
47,"Private",107460,"HS-grad",9,"Separated","Exec-managerial","Unmarried","White","Female",0,0,37,"United-States","<=50K","35-55","<=50K"
47,"State-gov",187087,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
47,"Local-gov",140644,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
47,"Local-gov",200471,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",5178,0,40,"United-States",">50K","35-55",">50K"
47,"Private",101299,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",">50K"
47,"Private",334039,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,44,"United-States",">50K","35-55",">50K"
47,"Private",177087,"Some-college",10,"Separated","Adm-clerical","Unmarried","White","Female",0,0,50,"United-States",">50K","35-55",">50K"
47,"Private",217750,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,35,"United-States","<=50K","35-55","<=50K"
47,"Self-emp-not-inc",258498,"Some-college",10,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,52,"United-States","<=50K","35-55",">50K"
47,"Private",148995,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,2415,60,"United-States",">50K","35-55",">50K"
47,"Private",222529,"Bachelors",13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,65,"United-States","<=50K","35-55","<=50K"
48,"Self-emp-not-inc",191277,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,60,"United-States",">50K","35-55",">50K"
48,"Private",146268,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",7688,0,40,"United-States",">50K","35-55",">50K"
48,"Private",102102,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,50,"United-States",">50K","35-55",">50K"
48,"State-gov",327886,"Doctorate",16,"Divorced","Prof-specialty","Own-child","White","Male",0,0,50,"United-States",">50K","35-55","<=50K"
48,"Private",285335,"11th",7,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","<=50K","35-55","<=50K"
48,"Federal-gov",33109,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,58,"United-States",">50K","35-55","<=50K"
48,"Local-gov",123075,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"United-States",">50K","35-55",">50K"
48,"Private",182862,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","35-55","<=50K"
48,"Private",55237,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States",">50K","35-55",">50K"
48,"Self-emp-inc",192945,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,40,"United-States",">50K","35-55",">50K"
48,"Self-emp-not-inc",104790,"11th",7,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States",">50K","35-55","<=50K"
48,"Private",300168,"12th",8,"Separated","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
48,"Private",80651,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,55,"United-States","<=50K","35-55","<=50K"
48,"Self-emp-inc",193188,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
48,"Private",62605,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,35,"United-States","<=50K","35-55","<=50K"
48,"Private",413363,"11th",7,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,2002,40,"United-States","<=50K","35-55","<=50K"
48,"Private",96798,"Masters",14,"Divorced","Sales","Not-in-family","White","Male",0,0,35,"United-States","<=50K","35-55","<=50K"
48,"Private",107682,"HS-grad",9,"Widowed","Machine-op-inspct","Not-in-family","White","Female",0,0,10,"United-States","<=50K","35-55","<=50K"
48,"Private",189462,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",7688,0,40,"United-States",">50K","35-55",">50K"
48,"Private",398843,"Some-college",10,"Separated","Sales","Unmarried","Black","Female",0,0,35,"United-States","<=50K","35-55","<=50K"
48,"Self-emp-not-inc",121124,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"United-States",">50K","35-55",">50K"
48,"Federal-gov",94342,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,45,"United-States","<=50K","35-55","<=50K"
48,"Self-emp-not-inc",185385,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,98,"United-States","<=50K","35-55","<=50K"
48,"Self-emp-inc",155664,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States",">50K","35-55",">50K"
48,"Private",246891,"Some-college",10,"Widowed","Sales","Unmarried","White","Male",0,0,50,"United-States",">50K","35-55","<=50K"
48,"Private",304791,"Some-college",10,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
48,"Local-gov",85341,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States","<=50K","35-55",">50K"
48,"Private",108699,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
48,"Private",166929,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,,">50K","35-55",">50K"
48,"Local-gov",39464,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,52,"United-States","<=50K","35-55","<=50K"
48,"Private",118717,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","Black","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
48,"State-gov",85384,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","35-55","<=50K"
48,"Private",240231,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,"Japan",">50K","35-55",">50K"
48,"Private",248164,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",4386,0,50,"United-States",">50K","35-55","<=50K"
48,"Private",200471,"Bachelors",13,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States",">50K","35-55","<=50K"
48,"Private",141944,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",4386,0,40,"United-States",">50K","35-55",">50K"
48,"Local-gov",238959,"Masters",14,"Divorced","Exec-managerial","Unmarried","Black","Female",9562,0,40,"United-States",">50K","35-55",">50K"
48,"Private",202117,"11th",7,"Divorced","Other-service","Not-in-family","White","Female",0,0,34,"United-States","<=50K","35-55","<=50K"
48,"Self-emp-not-inc",167918,"Masters",14,"Married-civ-spouse","Sales","Husband","Asian-Pac-Islander","Male",0,0,50,"India","<=50K","35-55","<=50K"
48,"Self-emp-inc",254291,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,50,"United-States",">50K","35-55",">50K"
48,"Self-emp-not-inc",164582,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",7298,0,60,"United-States",">50K","35-55",">50K"
48,"Self-emp-not-inc",209057,"Bachelors",13,"Married-spouse-absent","Sales","Own-child","White","Male",0,0,50,"United-States",">50K","35-55","<=50K"
48,"Federal-gov",147397,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,36,"United-States","<=50K","35-55","<=50K"
48,"Private",158924,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K","35-55",">50K"
48,"Private",272778,"Some-college",10,"Divorced","Other-service","Unmarried","White","Female",0,0,32,"United-States","<=50K","35-55","<=50K"
48,"Self-emp-inc",213140,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
48,"Federal-gov",188081,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
48,"Private",25468,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Male",99999,0,50,"United-States",">50K","35-55",">50K"
48,"Private",155372,"HS-grad",9,"Widowed","Machine-op-inspct","Unmarried","White","Female",0,0,36,"United-States","<=50K","35-55","<=50K"
48,"Self-emp-inc",56975,"HS-grad",9,"Divorced","Sales","Unmarried","Asian-Pac-Islander","Female",0,0,84,,"<=50K","35-55","<=50K"
48,"Private",173938,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States","<=50K","35-55",">50K"
48,"Private",160220,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K","35-55","<=50K"
48,"Private",330470,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,30,"United-States","<=50K","35-55","<=50K"
48,"Federal-gov",483261,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
48,"Private",105838,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K","35-55",">50K"
48,"Self-emp-not-inc",379883,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"Mexico",">50K","35-55",">50K"
48,"Private",130812,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States","<=50K","35-55",">50K"
48,"Private",114561,"Bachelors",13,"Married-spouse-absent","Prof-specialty","Other-relative","Asian-Pac-Islander","Female",0,0,36,"Philippines",">50K","35-55","<=50K"
48,"Private",118889,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",2885,0,15,"United-States","<=50K","35-55","<=50K"
48,"Self-emp-not-inc",309895,"Some-college",10,"Divorced","Handlers-cleaners","Own-child","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
48,"Self-emp-not-inc",97883,"HS-grad",9,"Separated","Other-service","Other-relative","White","Female",0,0,25,"United-States","<=50K","35-55","<=50K"
48,"Local-gov",407495,"Assoc-acdm",12,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,56,"United-States",">50K","35-55",">50K"
48,"Private",83444,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,43,"United-States",">50K","35-55",">50K"
48,"Self-emp-not-inc",383384,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","35-55","<=50K"
48,"Private",121124,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States",">50K","35-55","<=50K"
48,,184682,"HS-grad",9,"Never-married",,"Own-child","White","Female",0,0,18,"United-States","<=50K","35-55","<=50K"
48,"Local-gov",378221,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"Mexico",">50K","35-55",">50K"
48,"Private",172695,"Assoc-voc",11,"Divorced","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
48,,151584,"Some-college",10,"Never-married",,"Not-in-family","White","Male",8614,0,60,"United-States",">50K","35-55",">50K"
48,"Private",149640,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K","35-55",">50K"
48,"Private",34845,"HS-grad",9,"Divorced","Craft-repair","Other-relative","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
48,"Private",108557,"Bachelors",13,"Married-civ-spouse","Tech-support","Wife","White","Female",99999,0,40,"United-States",">50K","35-55",">50K"
48,"Private",50880,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Germany","<=50K","35-55","<=50K"
48,"Federal-gov",215389,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,40,"United-States",">50K","35-55","<=50K"
48,"Private",185143,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",">50K"
